Azure Service,Workload Category,Criticality,RTO Band,RPO Band,Custom RTO Upper Bound,Custom RPO Upper Bound,Recommended HA Strategy,Recommended DR Strategy,Recommended Architecture Pattern,Recommended Replication Approach,Recommended Failover Method,Recommendation Scope,Delivers Local Resiliency,Delivers Zonal Resiliency,Delivers Regional Resiliency,Why This Fits,Key Caveats,Operational Prerequisites,Cost Level,Complexity Level,Primary Diagram Link,Primary Documentation Link,Decision Confidence,Date Reviewed,Region Preference,Topology Preference,Cost Sensitivity,Simplicity vs Resilience
Azure Kubernetes Service (AKS),Containers,Critical,Band C,Band B,01:00,01:00,"Use zonal node pools with replicated pods, autoscaling, and resilient dependencies",Deploy a second AKS cluster in another region and orchestrate failover with Fleet Manager or custom routing,Multi-cluster AKS with resilient ingress and externalized state,Cluster duplication plus external data replication and backup,Automatic in-zone recovery; customer-managed regional failover,Both,Yes,Yes,Yes,Fits production Kubernetes workloads that can support mature platform operations and multi-cluster design.,Single cluster AKS is not regional DR and control plane resiliency is not enough by itself.,"Replicas, autoscaling, ingress, backup, external state, tested multi-cluster runbooks",High,High,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,High,2026-03-28,Multiple Regions,Active-Active,Medium,Resilience
Azure Kubernetes Service (AKS),Containers,Critical,Band C,Band B,01:00,01:00,"Use zonal node pools with replicated pods, autoscaling, and resilient dependencies",Deploy a second AKS cluster in another region and orchestrate failover with Fleet Manager or custom routing,Multi-cluster AKS with resilient ingress and externalized state,Cluster duplication plus external data replication and backup,Automatic in-zone recovery; customer-managed regional failover,Both,Yes,Yes,Yes,Fits production Kubernetes workloads that can support mature platform operations and multi-cluster design.,Single cluster AKS is not regional DR and control plane resiliency is not enough by itself.,"Replicas, autoscaling, ingress, backup, external state, tested multi-cluster runbooks",High,High,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,High,2026-03-28,Multiple Regions,Active-Active,High,Simplicity
Azure Kubernetes Service (AKS),Containers,Critical,Band C,Band B,01:00,01:00,"Use zonal node pools with replicated pods, autoscaling, and resilient dependencies",Deploy a second AKS cluster in another region and orchestrate failover with Fleet Manager or custom routing,Multi-cluster AKS with resilient ingress and externalized state,Cluster duplication plus external data replication and backup,Automatic in-zone recovery; customer-managed regional failover,Both,Yes,Yes,Yes,Fits production Kubernetes workloads that can support mature platform operations and multi-cluster design.,Single cluster AKS is not regional DR and control plane resiliency is not enough by itself.,"Replicas, autoscaling, ingress, backup, external state, tested multi-cluster runbooks",High,High,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,High,2026-03-28,Multiple Regions,Active-Active,High,Balanced
Azure Kubernetes Service (AKS),Containers,Critical,Band C,Band B,01:00,01:00,"Use zonal node pools with replicated pods, autoscaling, and resilient dependencies",Deploy a second AKS cluster in another region and orchestrate failover with Fleet Manager or custom routing,Multi-cluster AKS with resilient ingress and externalized state,Cluster duplication plus external data replication and backup,Automatic in-zone recovery; customer-managed regional failover,Both,Yes,Yes,Yes,Fits production Kubernetes workloads that can support mature platform operations and multi-cluster design.,Single cluster AKS is not regional DR and control plane resiliency is not enough by itself.,"Replicas, autoscaling, ingress, backup, external state, tested multi-cluster runbooks",High,High,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,High,2026-03-28,Multiple Regions,Active-Active,High,Resilience
Azure Kubernetes Service (AKS),Containers,Critical,Band C,Band B,01:00,01:00,"Use zonal node pools with replicated pods, autoscaling, and resilient dependencies",Deploy a second AKS cluster in another region and orchestrate failover with Fleet Manager or custom routing,Multi-cluster AKS with resilient ingress and externalized state,Cluster duplication plus external data replication and backup,Automatic in-zone recovery; customer-managed regional failover,Both,Yes,Yes,Yes,Fits production Kubernetes workloads that can support mature platform operations and multi-cluster design.,Single cluster AKS is not regional DR and control plane resiliency is not enough by itself.,"Replicas, autoscaling, ingress, backup, external state, tested multi-cluster runbooks",High,High,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,High,2026-03-28,Multiple Regions,Active-Passive (Hot Standby),Low,Simplicity
Azure Kubernetes Service (AKS),Containers,Critical,Band C,Band B,01:00,01:00,"Use zonal node pools with replicated pods, autoscaling, and resilient dependencies",Deploy a second AKS cluster in another region and orchestrate failover with Fleet Manager or custom routing,Multi-cluster AKS with resilient ingress and externalized state,Cluster duplication plus external data replication and backup,Automatic in-zone recovery; customer-managed regional failover,Both,Yes,Yes,Yes,Fits production Kubernetes workloads that can support mature platform operations and multi-cluster design.,Single cluster AKS is not regional DR and control plane resiliency is not enough by itself.,"Replicas, autoscaling, ingress, backup, external state, tested multi-cluster runbooks",High,High,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,High,2026-03-28,Multiple Regions,Active-Passive (Hot Standby),Low,Balanced
Azure Kubernetes Service (AKS),Containers,Critical,Band C,Band B,01:00,01:00,"Use zonal node pools with replicated pods, autoscaling, and resilient dependencies",Deploy a second AKS cluster in another region and orchestrate failover with Fleet Manager or custom routing,Multi-cluster AKS with resilient ingress and externalized state,Cluster duplication plus external data replication and backup,Automatic in-zone recovery; customer-managed regional failover,Both,Yes,Yes,Yes,Fits production Kubernetes workloads that can support mature platform operations and multi-cluster design.,Single cluster AKS is not regional DR and control plane resiliency is not enough by itself.,"Replicas, autoscaling, ingress, backup, external state, tested multi-cluster runbooks",High,High,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,High,2026-03-28,Multiple Regions,Active-Passive (Hot Standby),Low,Resilience
Azure Kubernetes Service (AKS),Containers,Critical,Band C,Band B,01:00,01:00,"Use zonal node pools with replicated pods, autoscaling, and resilient dependencies",Deploy a second AKS cluster in another region and orchestrate failover with Fleet Manager or custom routing,Multi-cluster AKS with resilient ingress and externalized state,Cluster duplication plus external data replication and backup,Automatic in-zone recovery; customer-managed regional failover,Both,Yes,Yes,Yes,Fits production Kubernetes workloads that can support mature platform operations and multi-cluster design.,Single cluster AKS is not regional DR and control plane resiliency is not enough by itself.,"Replicas, autoscaling, ingress, backup, external state, tested multi-cluster runbooks",High,High,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,High,2026-03-28,Multiple Regions,Active-Passive (Hot Standby),Medium,Simplicity
Azure Kubernetes Service (AKS),Containers,Critical,Band C,Band B,01:00,01:00,"Use zonal node pools with replicated pods, autoscaling, and resilient dependencies",Deploy a second AKS cluster in another region and orchestrate failover with Fleet Manager or custom routing,Multi-cluster AKS with resilient ingress and externalized state,Cluster duplication plus external data replication and backup,Automatic in-zone recovery; customer-managed regional failover,Both,Yes,Yes,Yes,Fits production Kubernetes workloads that can support mature platform operations and multi-cluster design.,Single cluster AKS is not regional DR and control plane resiliency is not enough by itself.,"Replicas, autoscaling, ingress, backup, external state, tested multi-cluster runbooks",High,High,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,High,2026-03-28,Multiple Regions,Active-Passive (Hot Standby),Medium,Balanced
Azure Kubernetes Service (AKS),Containers,Critical,Band C,Band B,01:00,01:00,"Use zonal node pools with replicated pods, autoscaling, and resilient dependencies",Deploy a second AKS cluster in another region and orchestrate failover with Fleet Manager or custom routing,Multi-cluster AKS with resilient ingress and externalized state,Cluster duplication plus external data replication and backup,Automatic in-zone recovery; customer-managed regional failover,Both,Yes,Yes,Yes,Fits production Kubernetes workloads that can support mature platform operations and multi-cluster design.,Single cluster AKS is not regional DR and control plane resiliency is not enough by itself.,"Replicas, autoscaling, ingress, backup, external state, tested multi-cluster runbooks",High,High,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,High,2026-03-28,Multiple Regions,Active-Passive (Hot Standby),Medium,Resilience
Azure Kubernetes Service (AKS),Containers,Critical,Band C,Band B,01:00,01:00,"Use zonal node pools with replicated pods, autoscaling, and resilient dependencies",Deploy a second AKS cluster in another region and orchestrate failover with Fleet Manager or custom routing,Multi-cluster AKS with resilient ingress and externalized state,Cluster duplication plus external data replication and backup,Automatic in-zone recovery; customer-managed regional failover,Both,Yes,Yes,Yes,Fits production Kubernetes workloads that can support mature platform operations and multi-cluster design.,Single cluster AKS is not regional DR and control plane resiliency is not enough by itself.,"Replicas, autoscaling, ingress, backup, external state, tested multi-cluster runbooks",High,High,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,https://learn.microsoft.com/en-us/azure/reliability/reliability-aks,High,2026-03-28,Multiple Regions,Active-Passive (Hot Standby),High,Simplicity
